participant,screen_width,screen_height,device_pixel_ratio,gender,age,height_cm,self_reported_visual_acuity,self_reported_color_vision,auto_brightness,blue_light_reduction,ambient_lighting,screen_technology,screen_diagonal_inches_question,screen_diagonal_inches_measured,acuity_best_denominator,color_vision_accuracy,color_gamut_srgb,color_gamut_p3,color_gamut_rec2020,codec_av1_10bit,codec_av1_8bit,codec_av1_hdr,codec_av1_power_efficient,codec_av1_sdr,codec_av1_smooth,codec_av1_supported,codec_h264_avc_10bit,codec_h264_avc_8bit,codec_h264_avc_hdr,codec_h264_avc_power_efficient,codec_h264_avc_sdr,codec_h264_avc_smooth,codec_h264_avc_supported,codec_hevc_10bit,codec_hevc_8bit,codec_hevc_hdr,codec_hevc_power_efficient,codec_hevc_sdr,codec_hevc_smooth,codec_hevc_supported,codec_vp8_10bit,codec_vp8_8bit,codec_vp8_hdr,codec_vp8_power_efficient,codec_vp8_sdr,codec_vp8_smooth,codec_vp8_supported,codec_vp9_10bit,codec_vp9_8bit,codec_vp9_hdr,codec_vp9_power_efficient,codec_vp9_sdr,codec_vp9_smooth,codec_vp9_supported
927e8c68-ecf6-4eed-b152-12ffdd668e5b,1366.0,768.0,1.0,Female,38.0,160.0,Good at near and far,No difficulty,Off,Off,Office bright/uniform,Unknown,16.0,15.144208423983272,20.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
9280e338-65c6-4436-b3ea-a9ea8eda154f,1920.0,1080.0,1.0,Female,36.0,163.0,Good at near and far,No difficulty,On,Off,Daylight diffuse,LCD / IPS,24.0,26.46939062292121,20.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
92822d39-26d1-459e-8721-898394b2c72f,1536.0,864.0,1.25,Female,29.0,175.0,Difficulty far,No difficulty,Off,Off,Daylight diffuse,Unknown,15.0,15.391981746015,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
928f738f-8508-48b5-a38d-33451eab8633,1600.0,900.0,1.0,Female,45.0,165.0,Difficulty far,No difficulty,On,Off,Daylight direct,Unknown,25.0,16.776230040745833,12.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9296fa07-810a-45d3-910b-c5a7f8d5af51,1920.0,1080.0,1.0,Female,35.0,177.0,Good at near and far,No difficulty,On,On,Room warm,LCD / IPS,27.0,26.23311173298528,12.0,1.0,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
92b315aa-c3d8-4ac2-8c1c-aba2f5a7b6d9,1920.0,1080.0,1.0,Female,47.0,167.0,Good at near and far,No difficulty,On,Off,Room warm,Unknown,20.0,21.648180188031997,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
92bd1e2e-2bbb-466a-820a-13615a06342a,2048.0,1152.0,1.25,Female,36.0,170.0,Difficulty far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,23.0,23.777286933212483,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
92be6961-2c8b-4e7f-87e0-c30859d3e1db,2560.0,1080.0,1.0,Male,29.0,190.0,Good at near and far,No difficulty,Off,Off,Room warm,LCD / IPS,21.0,24.766373143792915,10.0,0.0666666666666666,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
92c74371-ef85-42ff-8080-26f6652ecbc3,1366.0,768.0,1.0,Female,46.0,190.0,Good at near and far,No difficulty,Off,Off,Room neutral/cool,LCD / IPS,19.0,15.55675492781669,12.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
92db3df9-a09d-42dd-8e10-9fc2a1d83a5f,1920.0,1080.0,1.0,Male,27.0,185.0,Good at near and far,No difficulty,On,Off,Screen-only dark,LCD / IPS,60.0,38.855708029801015,20.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
92eaa3f8-76a9-4f2b-810d-426076bbe1ab,1920.0,1080.0,1.0,Female,47.0,168.0,Good at near and far,No difficulty,On,Off,Daylight direct,LCD / IPS,24.0,23.86413564035023,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
930fa468-a965-4273-b1f7-adba0b13433c,1024.0,768.0,1.0,Male,55.0,173.0,Good at near and far,No difficulty,Off,Off,Room warm,LCD / IPS,14.0,15.001735723545169,16.0,0.8,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
9327eefe-78db-4a02-8b5b-c48d511173ac,1366.0,768.0,1.0,Female,65.0,167.0,Difficulty far,No difficulty,Off,Off,Daylight diffuse,Unknown,16.0,15.669894963655358,12.0,0.9333333333333332,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
9329a30b-91cf-4c8c-8409-92beead4947b,1440.0,900.0,1.0,Male,22.0,181.0,Normal with correction,No difficulty,Off,Off,Screen-only dark,VA / Other,24.0,19.103597794219414,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
932f9ce4-0739-497e-8f65-1f75f828eb23,2560.0,1440.0,1.0,Female,27.0,163.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,VA / Other,27.0,26.7720941758156,12.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93380f69-2886-467d-869a-4ea47e4331cc,1920.0,1080.0,1.0,Male,33.0,183.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,24.0,23.58556596361462,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
934ebe5d-9579-497a-a37e-8d79e6900ec6,1366.0,768.0,1.0,Female,37.0,166.0,Good at near and far,No difficulty,Off,Off,Room warm,LCD / IPS,15.0,15.445236971344888,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
93509b36-3b5a-44ca-ad64-7fe9f50ae2d7,1920.0,1080.0,1.0,Male,34.0,175.0,Good at near and far,No difficulty,On,On,Room warm,LCD / IPS,23.0,22.807190450406637,30.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9353169f-f037-4839-ac6c-fa29fa7b509b,1680.0,1050.0,1.0,Female,34.0,164.0,Difficulty far,No difficulty,Off,Off,Screen-only dark,Unknown,20.6,21.67722221467552,16.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93596366-ce37-42f6-b977-85e17c6b6323,1536.0,864.0,1.25,Male,42.0,180.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,15.0,15.151482031233517,10.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
935adbd0-b228-49c2-bda2-cda61db7fb64,1536.0,864.0,1.25,Female,25.0,165.0,Difficulty far,Do not know,Off,Off,Room warm,LCD / IPS,15.6,19.55029939514002,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93650a77-b874-44f5-a36e-8c9163eee72e,1920.0,1032.0,1.0,Female,18.0,175.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,24.5,24.222810749083088,16.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93663be2-0864-4eb8-b4a9-586ef3229fc6,1600.0,900.0,1.0,Female,50.0,164.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,17.0,19.648425067177023,16.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
93688e33-cc99-46b9-bfed-d0a6d4d70cd0,1920.0,1080.0,1.0,Male,32.0,180.0,Good at near and far,No difficulty,Off,Off,Office bright/uniform,LCD / IPS,27.0,26.354306315865035,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
936f2fda-61fd-47ca-9fd8-a6295a9bd373,1366.0,768.0,1.0,Female,21.0,165.0,Good at near and far,No difficulty,On,On,Room warm,Unknown,15.6,15.613119981902983,12.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
937a0725-bddc-4b6b-ad3a-736a9fc3814e,1920.0,1080.0,1.0,Female,22.0,169.0,Normal with correction,No difficulty,On,Off,Daylight direct,LCD / IPS,14.0,13.93446081068726,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9383faae-a1d5-45f8-a061-febe7c70f630,1920.0,1080.0,1.0,Male,26.0,182.0,Good at near and far,No difficulty,On,Off,Screen-only dark,OLED,32.0,38.32946825726196,60.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
9386813d-0e12-4ea9-8041-b8a08ec9e510,1920.0,1080.0,1.0,Male,25.0,170.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,OLED,25.0,23.531228242483035,16.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
938ee2d9-0612-434e-8ced-1e766ff31000,1536.0,864.0,1.25,Female,35.0,168.0,Good at near and far,No difficulty,On,Off,Desk lamp,LCD / IPS,14.0,15.280905589084997,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93b18453-2e6f-4506-94b2-e6afc29d38ed,1536.0,960.0,1.25,Female,59.0,157.0,Difficulty far,No difficulty,On,Off,Daylight direct,Unknown,17.0,15.772517050239054,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93b4f4bd-05ef-4efd-9d0b-c4131fcdc2a9,1366.0,768.0,1.0,Female,37.0,170.0,Good at near and far,No difficulty,On,On,Daylight direct,LCD / IPS,14.0,13.018794909381342,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
93b5da69-ca49-4f43-975c-b7d5ccb6f3bd,1280.0,800.0,2.0,Female,35.0,164.0,Normal with correction,No difficulty,On,Off,Daylight diffuse,OLED,13.3,13.37577394220244,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
93bc6890-5220-493d-9181-8391f64c7adb,1536.0,816.0,1.25,Female,23.0,159.0,Good at near and far,No difficulty,Off,Off,Room neutral/cool,Unknown,15.6,15.384687276618648,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93c3a22e-2a26-47ad-a6b6-a7bc43e2e7b7,1920.0,1080.0,1.0,Male,40.0,175.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,24.0,23.770550794701798,16.0,0.2,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93c57369-8b2e-4e2c-a35b-74535dfc3434,1536.0,864.0,1.25,Female,20.0,170.0,Normal with correction,No difficulty,On,Off,Daylight diffuse,Unknown,17.0,15.640239516112016,10.0,0.4666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93c61817-07f1-4876-97ad-e44a7db757f1,1440.0,900.0,2.0,Female,21.0,161.0,Normal with correction,No difficulty,Off,Off,Screen-only dark,Unknown,13.3,13.186144388650549,10.0,1.0,True,True,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93c9e462-fda3-4c75-831a-4fc9162fc3e0,1600.0,900.0,1.0,Female,45.0,210.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,21.0,19.95907210381224,250.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
93eb61f9-f2c9-4044-a736-d7a473301309,1536.0,864.0,1.25,Male,44.0,171.0,Good at near and far,No difficulty,Off,Off,Room neutral/cool,LCD / IPS,16.0,16.161580833315746,250.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93ec4359-0bdb-4e4b-8235-b5b75e3e8b42,1536.0,960.0,1.25,Female,21.0,168.0,Good at near and far,No difficulty,On,On,Room warm,OLED,16.0,15.52683921456555,10.0,0.6666666666666666,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93ed51e3-1e0f-4522-8e1b-39fe6396d468,1280.0,720.0,1.5,Female,43.0,156.0,Difficulty far,No difficulty,On,Off,Daylight direct,Unknown,20.0,31.069202403789564,250.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
93f7223c-74b4-441a-8ae0-9552962e33c0,2560.0,1440.0,1.0,Male,50.0,170.0,Normal with correction,No difficulty,On,On,Desk lamp,LCD / IPS,32.0,27.13145114461849,150.0,0.2666666666666666,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
93fdba9e-132b-4709-98bb-bb941b4c91d1,1536.0,960.0,1.25,Male,25.0,185.0,Difficulty far,No difficulty,On,Off,Daylight direct,Unknown,15.0,15.54811505838726,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
942abe5f-d5e6-44ae-981b-c2664203ca49,1536.0,864.0,1.25,Female,36.0,172.0,Good at near and far,No difficulty,Off,Off,Room neutral/cool,Unknown,15.6,15.589949356896222,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9431de3e-ad59-46eb-b7d4-71d8c1a9b15a,1536.0,864.0,1.25,Female,19.0,150.0,Normal with correction,No difficulty,Off,Off,Room neutral/cool,OLED,15.6,15.34327294302128,10.0,0.8666666666666667,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
943a3dda-2627-43a7-9ca8-acd1608d15ea,1366.0,768.0,1.0,Female,47.0,167.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,13.3,16.0194093494618,12.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
945290ae-4781-40c1-85ab-7b7d2ac71504,1920.0,1080.0,1.0,Female,29.0,180.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,24.0,23.68158752837749,16.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
